ref_area,indicator,source,sex,classif1,time,obs_value,obs_status,note_classif,note_indicator,note_source
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_SKILL_TOTAL,2012,8.52,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_SKILL_L3-4,2012,15.97,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_SKILL_L2,2012,6.59,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_SKILL_L1,2012,4.56,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_SKILL_X,2012,13.77,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_SKILL_TOTAL,2012,8.94,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_SKILL_L3-4,2012,17.26,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_SKILL_L2,2012,7.03,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_SKILL_L1,2012,4.52,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_SKILL_X,2012,14.54,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_SKILL_TOTAL,2012,8,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_SKILL_L3-4,2012,14.69,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_SKILL_L2,2012,5.88,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_SKILL_L1,2012,4.6,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_SKILL_X,2012,11.42,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_ISCO08_TOTAL,2012,8.52,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_ISCO08_1,2012,17.5,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_ISCO08_2,2012,19.46,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_ISCO08_3,2012,11.6,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_ISCO08_4,2012,7.82,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_ISCO08_5,2012,5.87,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_ISCO08_6,2012,4.3,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_ISCO08_7,2012,6.66,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_ISCO08_8,2012,6.74,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_ISCO08_9,2012,4.56,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_ISCO08_0,2012,17,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_T,OCU_ISCO08_X,2012,10.19,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_ISCO08_TOTAL,2012,8.94,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_ISCO08_1,2012,18.69,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_ISCO08_2,2012,23.71,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_ISCO08_3,2012,12.5,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_ISCO08_4,2012,8.53,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_ISCO08_5,2012,6.81,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_ISCO08_6,2012,4.26,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_ISCO08_7,2012,6.84,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_ISCO08_8,2012,7.1,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_ISCO08_9,2012,4.52,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_ISCO08_0,2012,16.8,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_M,OCU_ISCO08_X,2012,10.39,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_ISCO08_TOTAL,2012,8,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_ISCO08_1,2012,15.7,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_ISCO08_2,2012,17.07,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_ISCO08_3,2012,10.28,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_ISCO08_4,2012,7.34,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_ISCO08_5,2012,5.07,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_ISCO08_6,2012,4.67,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_ISCO08_7,2012,5.33,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_ISCO08_8,2012,5.06,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_ISCO08_9,2012,4.6,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_ISCO08_0,2012,19.49,B,,T30:68_I11:264,R1:3513
BRA,SDG_0851_SEX_OCU_NB,BX:6355,SEX_F,OCU_ISCO08_X,2012,9.92,B,,T30:68_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_SKILL_TOTAL,2017,8.95,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_SKILL_L3-4,2017,47.11,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_SKILL_L2,2017,25.35,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_SKILL_L1,2017,2.99,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_SKILL_TOTAL,2017,8.96,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_SKILL_L3-4,2017,48.84,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_SKILL_L2,2017,26.31,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_SKILL_L1,2017,3.58,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_SKILL_TOTAL,2017,8.93,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_SKILL_L3-4,2017,45.12,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_SKILL_L2,2017,22.75,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_SKILL_L1,2017,2.48,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_TOTAL,2017,8.95,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_1,2017,18.96,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_2,2017,18.34,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_3,2017,9.81,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_4,2017,6.44,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_5,2017,5.08,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_6,2017,3.79,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_7,2017,4.52,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_8,2017,5.52,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_9,2017,2.99,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_TOTAL,2017,8.96,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_1,2017,19.84,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_2,2017,19.1,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_3,2017,9.9,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_4,2017,6.44,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_5,2017,5.76,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_6,2017,3.66,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_7,2017,4.89,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_8,2017,5.56,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_9,2017,3.58,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_TOTAL,2017,8.93,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_1,2017,17.65,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_2,2017,17.81,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_3,2017,9.66,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_4,2017,6.44,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_5,2017,3.91,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_6,2017,5.34,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_7,2017,2.62,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_8,2017,4.44,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_9,2017,2.48,,,T30:116_T12:145,S3:21_S4:34_S5:40
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_SKILL_TOTAL,2014,10.2,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_SKILL_L3-4,2014,18.39,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_SKILL_L2,2014,5.06,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_SKILL_L1,2014,2.85,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_SKILL_X,2014,11.35,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_SKILL_TOTAL,2014,10.22,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_SKILL_L3-4,2014,18.25,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_SKILL_L2,2014,4.79,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_SKILL_L1,2014,3.81,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_SKILL_X,2014,11.32,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_SKILL_TOTAL,2014,10.18,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_SKILL_L3-4,2014,18.57,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_SKILL_L2,2014,5.52,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_SKILL_L1,2014,2.28,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_SKILL_X,2014,11.79,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_TOTAL,2014,10.2,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_1,2014,28.8,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_2,2014,21.65,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_3,2014,12.24,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_4,2014,7.48,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_5,2014,3.95,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_6,2014,3.45,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_7,2014,4.11,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_8,2014,4.46,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_9,2014,2.85,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_T,OCU_ISCO08_0,2014,11.35,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_TOTAL,2014,10.22,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_1,2014,32.84,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_2,2014,21.84,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_3,2014,11.91,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_4,2014,7.95,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_5,2014,4.14,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_6,2014,3.47,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_7,2014,4.29,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_8,2014,4.53,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_9,2014,3.81,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_M,OCU_ISCO08_0,2014,11.32,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_TOTAL,2014,10.18,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_1,2014,22.03,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_2,2014,21.51,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_3,2014,12.83,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_4,2014,7.27,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_5,2014,3.61,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_6,2014,3.38,U,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_7,2014,3.2,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_8,2014,1.8,U,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_9,2014,2.28,B,,T30:116_I11:264,R1:3513
BRN,SDG_0851_SEX_OCU_NB,BA:8230,SEX_F,OCU_ISCO08_0,2014,11.79,B,,T30:116_I11:264,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_SKILL_TOTAL,2022,104.66,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_SKILL_L3-4,2022,141.87,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_SKILL_L2,2022,80.83,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_SKILL_L1,2022,63.43,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_SKILL_X,2022,95.84,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_SKILL_TOTAL,2022,104.51,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_SKILL_L3-4,2022,138.69,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_SKILL_L2,2022,82.79,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_SKILL_L1,2022,69.73,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_SKILL_X,2022,102.9,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_SKILL_TOTAL,2022,105.01,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_SKILL_L3-4,2022,148.22,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_SKILL_L2,2022,75.42,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_SKILL_L1,2022,50.26,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_SKILL_X,2022,54.99,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_ISCO08_TOTAL,2022,104.66,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_ISCO08_1,2022,144.89,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_ISCO08_2,2022,162.66,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_ISCO08_3,2022,111.06,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_ISCO08_4,2022,96.57,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_ISCO08_5,2022,73.84,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_ISCO08_6,2022,60.56,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_ISCO08_7,2022,86.17,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_ISCO08_8,2022,76.12,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_ISCO08_9,2022,63.43,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_ISCO08_0,2022,114.55,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_T,OCU_ISCO08_X,2022,55.61,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_ISCO08_TOTAL,2022,104.51,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_ISCO08_1,2022,139.74,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_ISCO08_2,2022,168.31,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_ISCO08_3,2022,104.31,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_ISCO08_4,2022,97.75,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_ISCO08_5,2022,80.13,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_ISCO08_6,2022,71.75,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_ISCO08_7,2022,87.64,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_ISCO08_8,2022,76.16,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_ISCO08_9,2022,69.73,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_ISCO08_0,2022,114.65,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_M,OCU_ISCO08_X,2022,57.88,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_ISCO08_TOTAL,2022,105.01,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_ISCO08_1,2022,162.91,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_ISCO08_2,2022,154.59,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_ISCO08_3,2022,129.28,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_ISCO08_4,2022,95.91,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_ISCO08_5,2022,60.77,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_ISCO08_6,2022,44.41,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_ISCO08_7,2022,78.54,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_ISCO08_8,2022,74.7,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_ISCO08_9,2022,50.26,,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_ISCO08_0,2022,104.51,U,,T30:115,R1:3513
BTN,SDG_0851_SEX_OCU_NB,BA:625,SEX_F,OCU_ISCO08_X,2022,52.77,,,T30:115,R1:3513
